Date,Adj Close,Close,High,Low,Open,Volume
2024-02-15,402.0792236328125,406.55999755859375,409.1300048828125,404.2900085449219,408.1400146484375,21825500
2024-02-16,399.6068115234375,404.05999755859375,408.2900085449219,403.4400024414063,407.9599914550781,22296500
2024-02-20,398.3507385253906,402.7900085449219,404.489990234375,398.010009765625,403.239990234375,24307900
2024-02-21,397.7474670410156,402.1799926757813,402.2900085449219,397.2200012207031,400.1700134277344,18518900
2024-02-22,407.11309814453125,411.6499938964844,412.8299865722656,408.57000732421875,410.19000244140625,27009900
2024-02-23,405.81756591796875,410.3399963378906,415.8599853515625,408.9700012207031,415.6700134277344,16295900
2024-02-26,403.0484313964844,407.5400085449219,412.1600036621094,407.3599853515625,411.4599914550781,16193500
2024-02-27,402.9891052246094,407.4800109863281,408.32000732421875,403.8500061035156,407.989990234375,14835800
2024-02-28,403.2264404296875,407.7200012207031,409.29998779296875,405.32000732421875,408.17999267578125,13183100
2024-02-29,409.08123779296875,413.6400146484375,414.20001220703125,405.9200134277344,408.6400146484375,31947300
2024-03-01,410.92071533203125,415.5,415.8699951171875,410.8800048828125,411.2699890136719,17823400
2024-03-04,410.3471374511719,414.9200134277344,417.3500061035156,412.32000732421875,413.44000244140625,17596000
2024-03-05,398.2123107910156,402.6499938964844,414.25,400.6400146484375,413.9599914550781,26919200
2024-03-06,397.6584777832031,402.0899963378906,405.1600036621094,398.3900146484375,402.9700012207031,22344100
2024-03-07,404.63079833984375,409.1400146484375,409.7799987792969,402.239990234375,406.1199951171875,18718500
2024-03-08,401.7430114746094,406.2200012207031,410.4200134277344,404.3299865722656,407.9599914550781,18002200
2024-03-11,400.06170654296875,404.5199890136719,405.67999267578125,401.260009765625,403.760009765625,16120800
2024-03-12,410.703125,415.2799987792969,415.57000732421875,406.7900085449219,407.6199951171875,22457000
2024-03-13,410.525146484375,415.1000061035156,418.1799926757813,411.4500122070313,418.1000061035156,17115900
2024-03-14,420.5335693359375,425.2200012207031,427.82000732421875,417.989990234375,420.239990234375,34157300
2024-03-15,411.8305358886719,416.4200134277344,422.6000061035156,412.7900085449219,419.2900085449219,45079900
2024-03-18,412.7206115722656,417.32000732421875,420.7300109863281,413.7799987792969,414.25,20106000
2024-03-19,416.76556396484375,421.4100036621094,421.6700134277344,415.5499877929688,417.8299865722656,19837900
2024-03-20,420.5434875488281,425.2300109863281,425.9599914550781,420.6600036621094,422.0,17860100
2024-03-21,424.6378479003906,429.3699951171875,430.82000732421875,427.1600036621094,429.8299865722656,21296200
2024-03-22,424.0148010253906,428.739990234375,429.8599853515625,426.07000732421875,429.70001220703125,17648500
2024-03-25,418.1995544433594,422.8599853515625,427.4100036621094,421.6099853515625,425.239990234375,18060500
2024-03-26,417.0029296875,421.6499938964844,425.989990234375,421.3500061035156,425.6099853515625,16725600
2024-03-27,416.7853698730469,421.4299926757813,424.4500122070313,419.010009765625,424.4400024414063,16705000
2024-03-28,416.0831604003906,420.7200012207031,421.8699951171875,419.1199951171875,420.9599914550781,21871200
2024-04-01,419.8907165527344,424.5700073242188,427.8900146484375,422.2200012207031,423.9500122070313,16316000
2024-04-02,416.79522705078125,421.44000244140625,422.3800048828125,417.8399963378906,420.1099853515625,17912000
2024-04-03,415.816162109375,420.4500122070313,423.260009765625,419.0899963378906,419.7300109863281,16502300
2024-04-04,413.2744445800781,417.8800048828125,428.6700134277344,417.5700073242188,424.989990234375,19370900
2024-04-05,420.8302307128906,425.5199890136719,426.510009765625,418.3200073242188,420.010009765625,16554800
2024-04-08,419.9105224609375,424.5899963378906,427.2799987792969,423.2999877929688,425.1700134277344,14272400
2024-04-09,421.5818786621094,426.2799987792969,427.739990234375,421.6199951171875,426.44000244140625,12496900
2024-04-10,418.59515380859375,423.260009765625,424.0299987792969,419.70001220703125,422.19000244140625,16216600
2024-04-11,423.2136840820313,427.9299926757813,429.3699951171875,422.3599853515625,425.8200073242188,17966400
2024-04-12,417.2501831054688,421.8999938964844,425.1799926757813,419.7699890136719,424.0499877929688,19253800
2024-04-15,409.0812377929688,413.6400146484375,426.8200073242188,413.4299926757813,426.6000061035156,20273500
2024-04-16,410.0108642578125,414.5799865722656,418.3999938964844,413.7300109863281,414.57000732421875,16765600
2024-04-17,407.3010559082031,411.8399963378906,418.8800048828125,410.3299865722656,417.25,15855500
2024-04-18,399.8144226074219,404.2699890136719,411.8900146484375,403.95001220703125,410.6300048828125,21029900
2024-04-19,394.7212219238281,399.1199951171875,405.4800109863281,397.7699890136719,404.0299987792969,30565800
2024-04-22,396.5409240722656,400.9599914550781,402.8500061035156,395.75,400.0799865722656,20286900
2024-04-23,403.078125,407.57000732421875,408.20001220703125,403.05999755859375,404.239990234375,15734500
2024-04-24,404.5516662597656,409.05999755859375,412.4700012207031,406.7799987792969,409.55999755859375,15065300
2024-04-25,394.6421203613281,399.0400085449219,399.8900146484375,388.0299987792969,394.0299987792969,40586500
2024-04-26,401.84185791015625,406.3200073242188,413.0,405.760009765625,412.1700134277344,29694700
2024-04-29,397.8167419433594,402.25,406.3200073242188,399.1900024414063,405.25,19582100
2024-04-30,385.03912353515625,389.3299865722656,402.1600036621094,389.1700134277344,401.489990234375,28781400
2024-05-01,390.58734130859375,394.94000244140625,401.7200012207031,390.30999755859375,392.6099853515625,23562500
2024-05-02,393.4552917480469,397.8399963378906,399.9299926757813,394.6499938964844,397.6600036621094,17709400
2024-05-03,402.1781005859375,406.6600036621094,407.1499938964844,401.8599853515625,402.2799987792969,17446700
2024-05-06,408.9823303222656,413.5400085449219,413.92999267578125,406.3699951171875,408.760009765625,16996600
2024-05-07,404.82861328125,409.3399963378906,414.6700134277344,409.0899963378906,414.6600036621094,20018200
2024-05-08,406.015380859375,410.5400085449219,412.2300109863281,406.7099914550781,408.1700134277344,11792300
2024-05-09,407.7757568359375,412.3200073242188,412.7200012207031,409.1000061035156,410.5700073242188,14689700
2024-05-10,410.1690673828125,414.739990234375,415.3800048828125,411.79998779296875,412.94000244140625,13402300
2024-05-13,409.1602783203125,413.7200012207031,418.3500061035156,410.82000732421875,418.010009765625,15440200
2024-05-14,411.9690246582031,416.55999755859375,417.489990234375,411.5499877929688,412.0199890136719,15109300
2024-05-15,419.1718444824219,423.0799865722656,423.80999755859375,417.2699890136719,417.8999938964844,22239500
2024-05-16,417.1011657714844,420.989990234375,425.4200134277344,420.3500061035156,421.7999877929688,17530100
2024-05-17,416.3283386230469,420.2099914550781,422.9200134277344,418.0299987792969,422.5400085449219,15352200
2024-05-20,421.4110107421875,425.3399963378906,426.7699890136719,419.989990234375,420.2099914550781,16272100
2024-05-21,425.0768127441406,429.0400085449219,432.9700012207031,424.8500061035156,426.8299865722656,21453300
2024-05-22,426.5431213378906,430.5199890136719,432.4100036621094,427.1300048828125,430.0899963378906,18073700
2024-05-23,423.0556335449219,427.0,433.6000061035156,425.4200134277344,432.9700012207031,17211700
2024-05-24,426.1864318847656,430.1600036621094,431.05999755859375,424.4100036621094,427.19000244140625,11855300
2024-05-28,426.344970703125,430.3200073242188,430.8200073242188,426.6000061035156,429.6300048828125,15718000
2024-05-29,425.2055969238281,429.1700134277344,430.9400024414063,425.6900024414063,425.6900024414063,15517100
2024-05-30,410.8395690917969,414.6700134277344,424.2999877929688,414.239990234375,424.2999877929688,28394500
2024-05-31,411.2953186035156,415.1300048828125,416.75,404.510009765625,416.75,47995300
2024-06-03,409.7001647949219,413.5199890136719,416.4299926757813,408.9200134277344,415.5299987792969,17484700
2024-06-04,412.22662353515625,416.0700073242188,416.4400024414063,409.6799926757813,412.4299926757813,14348900
2024-06-05,420.0932922363281,424.010009765625,424.0799865722656,416.29998779296875,417.80999755859375,16988000
2024-06-06,420.5985412597656,424.5199890136719,425.30999755859375,420.5799865722656,424.010009765625,14861300
2024-06-07,419.9347229003906,423.8500061035156,426.2799987792969,423.0,426.20001220703125,13621700
2024-06-10,423.9176025390625,427.8699951171875,428.0799865722656,423.8900146484375,424.7000122070313,13982900
2024-06-11,428.6831970214844,432.6799926757813,432.8200073242188,425.25,425.4800109863281,14551100
2024-06-12,436.9857482910156,441.05999755859375,443.3999938964844,433.25,435.3200073242188,22366200
2024-06-13,437.5009765625,441.5799865722656,443.3900146484375,439.3699951171875,440.8500061035156,15960600
2024-06-14,438.4818420410156,442.5700073242188,443.1400146484375,436.7200012207031,438.2799987792969,13582000
2024-06-17,444.2282409667969,448.3699951171875,450.94000244140625,440.7200012207031,442.5899963378906,20790000
2024-06-18,442.2170104980469,446.3399963378906,450.1400146484375,444.8900146484375,449.7099914550781,17112500
2024-06-20,441.58294677734375,445.70001220703125,446.5299987792969,441.2699890136719,446.29998779296875,19877400
2024-06-21,445.625244140625,449.7799987792969,450.5799865722656,446.510009765625,447.3800048828125,34187100
2024-06-24,443.53472900390625,447.6700134277344,452.75,446.4100036621094,449.79998779296875,15913700
2024-06-25,446.784423828125,450.95001220703125,451.4200134277344,446.75,448.25,16413400
2024-06-26,447.9832458496094,452.1600036621094,453.6000061035156,448.1900024414063,449.0,16507000
2024-06-27,448.6668701171875,452.8500061035156,456.1700134277344,451.7699890136719,452.17999267578125,14806300
2024-06-28,442.82135009765625,446.9500122070313,455.3800048828125,446.4100036621094,453.0700073242188,28362300
2024-07-01,452.5110168457031,456.7300109863281,457.3699951171875,445.6600036621094,448.6600036621094,17662800
2024-07-02,455.0374450683594,459.2799987792969,459.5899963378906,453.1099853515625,453.2000122070313,13979800
2024-07-03,456.5137023925781,460.7699890136719,461.0199890136719,457.8800048828125,458.19000244140625,9932800
2024-07-05,463.240966796875,467.55999755859375,468.3500061035156,458.9700012207031,459.6099853515625,16000300
2024-07-08,461.9331970214844,466.239990234375,467.70001220703125,464.4599914550781,466.54998779296875,12962300
2024-07-09,455.2950744628906,459.5400085449219,467.3299865722656,458.0,467.0,17207200
2024-07-10,461.9430847167969,466.25,466.4599914550781,458.8599853515625,461.2200012207031,18196100
2024-07-11,450.4997863769531,454.70001220703125,464.7799987792969,451.54998779296875,462.9800109863281,23111200
2024-07-12,449.36041259765625,453.5499877929688,456.3599853515625,450.6499938964844,454.3299865722656,16324300
2024-07-15,449.7666320800781,453.9599914550781,457.260009765625,451.42999267578125,453.29998779296875,14429400
2024-07-16,445.3676452636719,449.5199890136719,454.29998779296875,446.6600036621094,454.2200012207031,17175700
2024-07-17,439.4230041503906,443.5199890136719,444.8500061035156,439.17999267578125,442.5899963378906,21778000
2024-07-18,436.3021240234375,440.3699951171875,444.6499938964844,434.3999938964844,444.3399963378906,20794800
2024-07-19,433.072265625,437.1099853515625,441.1400146484375,432.0,433.1000061035156,20940400
2024-07-22,438.8484191894531,442.9400024414063,444.6000061035156,438.9100036621094,441.7900085449219,15808800
2024-07-23,440.7407836914063,444.8500061035156,448.3900146484375,443.1000061035156,443.8999938964844,13107100
2024-07-24,424.9380798339844,428.8999938964844,441.4800109863281,427.5899963378906,440.45001220703125,26805800
2024-07-25,414.5351257324219,418.3999938964844,429.79998779296875,417.510009765625,428.79998779296875,29943800
2024-07-26,421.34161376953125,425.2699890136719,428.9200134277344,417.2699890136719,418.20001220703125,23583800
2024-07-29,422.78814697265625,426.7300109863281,432.1499938964844,424.70001220703125,431.5799865722656,15125800
2024-07-30,419.0133972167969,422.9200134277344,429.0499877929688,417.3599853515625,427.7200012207031,32687600
2024-07-31,414.4855651855469,418.3500061035156,421.7799987792969,412.2099914550781,420.5,42891400
2024-08-01,413.2569580078125,417.1099853515625,427.4599914550781,413.0899963378906,420.7900085449219,30296400
2024-08-02,404.7166442871094,408.489990234375,415.0,404.3399963378906,412.489990234375,29437900
2024-08-05,391.4998474121094,395.1499938964844,401.0400085449219,385.5799865722656,389.1700134277344,40709200
2024-08-06,395.9186706542969,399.6099853515625,405.6700134277344,398.5,400.0,24946500
2024-08-07,394.7495727539063,398.4299926757813,410.0799865722656,397.4700012207031,408.6400146484375,20650900
2024-08-08,398.97021484375,402.6900024414063,405.8599853515625,399.9400024414063,402.4400024414063,20203000
2024-08-09,402.2694396972656,406.0199890136719,408.0499877929688,402.260009765625,404.0299987792969,19276700
2024-08-12,403.0521240234375,406.80999755859375,408.760009765625,404.239990234375,407.05999755859375,16762900
2024-08-13,410.1856689453125,414.010009765625,414.9500122070313,409.5700073242188,409.5899963378906,19414300
2024-08-14,413.0093078613281,416.8599853515625,417.7200012207031,412.45001220703125,414.79998779296875,18267000
2024-08-15,417.89263916015625,421.0299987792969,421.1099853515625,417.6600036621094,419.79998779296875,20752100
2024-08-16,415.3517150878906,418.4700012207031,421.3399963378906,417.2999877929688,420.6000061035156,22775600
2024-08-19,418.388916015625,421.5299987792969,421.75,416.4599914550781,418.9599914550781,15234000
2024-08-20,421.6345520019531,424.7999877929688,425.8599853515625,421.6400146484375,421.7000122070313,16387600
2024-08-21,420.9794921875,424.1400146484375,426.3999938964844,421.7200012207031,424.0799865722656,16067300
2024-08-22,412.4534912109375,415.5499877929688,426.7900085449219,414.6099853515625,424.3599853515625,19361900
2024-08-23,413.68426513671875,416.7900085449219,419.260009765625,412.0899963378906,416.9800109863281,18493800
2024-08-26,410.4088134765625,413.489990234375,417.2799987792969,411.3399963378906,416.3699951171875,13152800
2024-08-27,410.7562561035156,413.8399963378906,414.3599853515625,410.25,412.8599853515625,13492900
2024-08-28,407.5403747558594,410.6000061035156,415.0,407.30999755859375,414.8800048828125,14882700
2024-08-29,410.0415649414063,413.1199951171875,422.0499877929688,410.6000061035156,414.9400024414063,17045200
2024-08-30,414.0316467285156,417.1400146484375,417.489990234375,412.1300048828125,415.6000061035156,24308300
2024-09-03,406.3890380859375,409.44000244140625,419.8800048828125,407.0299987792969,417.9100036621094,20313600
2024-09-04,405.8530578613281,408.8999938964844,411.239990234375,404.3699951171875,405.9100036621094,15135800
2024-09-05,405.3468933105469,408.3900146484375,413.1000061035156,406.1300048828125,407.6199951171875,14195500
2024-09-06,398.70672607421875,401.70001220703125,410.6499938964844,400.79998779296875,409.05999755859375,19609500
2024-09-09,402.69677734375,405.7200012207031,408.6499938964844,402.1499938964844,407.239990234375,15295100
2024-09-10,411.1135559082031,414.20001220703125,416.3299865722656,407.70001220703125,408.20001220703125,19594300
2024-09-11,419.8876953125,423.0400085449219,423.989990234375,409.5799865722656,415.5,19266900
2024-09-12,423.81817626953125,427.0,427.3699951171875,419.75,423.30999755859375,17395700
2024-09-13,427.3814086914063,430.5899963378906,431.8299865722656,425.4599914550781,425.8299865722656,15874600
2024-09-16,428.1258239746094,431.3399963378906,433.5299987792969,428.2200012207031,430.6000061035156,13834700
2024-09-17,431.9074401855469,435.1499938964844,441.8500061035156,432.2699890136719,440.2300109863281,18874200
2024-09-18,427.5997924804688,430.80999755859375,436.0299987792969,430.4100036621094,435.0,18898000
2024-09-19,435.42108154296875,438.69000244140625,441.5,436.8999938964844,441.2300109863281,21706600
2024-09-20,432.02655029296875,435.2699890136719,439.239990234375,434.2200012207031,437.2200012207031,55167100
2024-09-23,430.2796936035156,433.510009765625,436.4599914550781,430.3900146484375,434.2799987792969,15128900
2024-09-24,425.9720153808594,429.1700134277344,433.3500061035156,426.1000061035156,433.0,17015800
2024-09-25,428.8901062011719,432.1099853515625,433.1199951171875,428.57000732421875,429.8299865722656,13396400
2024-09-26,428.0960388183594,431.30999755859375,435.2999877929688,429.1300048828125,435.0899963378906,14492000
2024-09-27,424.83056640625,428.0199890136719,431.8500061035156,427.4700012207031,431.5199890136719,14896100
2024-09-30,427.0935668945313,430.2999877929688,430.4200134277344,425.3699951171875,428.2099914550781,16807300
2024-10-01,417.5552062988281,420.6900024414063,428.4800109863281,418.80999755859375,428.4500122070313,19092900
2024-10-02,414.021728515625,417.1300048828125,422.8200073242188,416.7099914550781,422.5799865722656,16582300
2024-10-03,413.4361267089844,416.5400085449219,419.54998779296875,414.2900085449219,417.6300048828125,13686400
2024-10-04,412.9596862792969,416.05999755859375,419.75,414.9700012207031,418.239990234375,19169700
2024-10-07,406.4883117675781,409.5400085449219,417.1099853515625,409.0,416.0,20919800
2024-10-08,411.6197509765625,414.7099914550781,415.6600036621094,408.1700134277344,410.8999938964844,19229300
2024-10-09,414.3492431640625,417.4599914550781,420.3800048828125,414.2999877929688,415.8599853515625,14974300
2024-10-10,412.7413330078125,415.8399963378906,417.3500061035156,413.1499938964844,415.2300109863281,13848400
2024-10-11,413.2177429199219,416.3200073242188,417.1300048828125,413.25,416.1400146484375,14144900
2024-10-14,416.0167541503906,419.1400146484375,424.0400085449219,417.5199890136719,417.7699890136719,16653100
2024-10-15,415.6197204589844,418.739990234375,422.4800109863281,415.260009765625,422.17999267578125,18900200
2024-10-16,413.0192565917969,416.1199951171875,416.3599853515625,410.4800109863281,415.1700134277344,15508900
2024-10-17,413.6147766113281,416.7200012207031,422.5,415.5899963378906,422.3599853515625,14820000
2024-10-18,415.0440673828125,418.1600036621094,419.6499938964844,416.260009765625,417.1400146484375,17145300
2024-10-21,415.6594543457031,418.7799987792969,418.9599914550781,413.75,416.1199951171875,14206100
2024-10-22,424.32440185546875,427.510009765625,430.5799865722656,418.0400085449219,418.489990234375,25482200
2024-10-23,421.4360656738281,424.6000061035156,431.0799865722656,422.5299987792969,430.8599853515625,19654400
2024-10-24,421.5650634765625,424.7300109863281,425.9800109863281,422.3999938964844,425.3299865722656,13581600
2024-10-25,424.9595642089844,428.1499938964844,432.5199890136719,426.57000732421875,426.760009765625,16899100
2024-10-28,423.4112548828125,426.5899963378906,431.94000244140625,426.29998779296875,431.6600036621094,14882400
2024-10-29,428.7313232421875,431.9500122070313,433.1700134277344,425.7999877929688,428.0,17644100
2024-10-30,429.3069763183594,432.5299987792969,438.5,432.1000061035156,437.4400024414063,29749100
2024-10-31,403.3220520019531,406.3500061035156,416.1600036621094,406.2999877929688,415.3599853515625,53971000
2024-11-01,407.31207275390625,410.3699951171875,415.5,407.5,409.010009765625,24230400
2024-11-04,405.4162902832031,408.4599914550781,410.4200134277344,405.57000732421875,409.79998779296875,19672300
2024-11-05,408.3939514160156,411.4599914550781,414.8999938964844,408.0799865722656,408.3699951171875,17626000
2024-11-06,417.04901123046875,420.17999267578125,420.45001220703125,410.5199890136719,412.4200134277344,26681800
2024-11-07,422.2598571777344,425.42999267578125,426.8500061035156,419.8800048828125,421.2799987792969,19901800
2024-11-08,419.39141845703125,422.5400085449219,426.5,421.7799987792969,425.32000732421875,16891400
2024-11-11,414.8951721191406,418.010009765625,424.80999755859375,416.0,422.5199890136719,24503300
2024-11-12,419.87774658203125,423.0299987792969,424.44000244140625,417.20001220703125,418.25,19401200
2024-11-13,422.0316162109375,425.2000122070313,429.3299865722656,418.2099914550781,421.6400146484375,21502200
2024-11-14,423.7090148925781,426.8900146484375,428.1700134277344,420.0,425.0,30246900
2024-11-15,411.9075927734375,415.0,422.7999877929688,413.6400146484375,419.8200073242188,28247600
2024-11-18,412.6619567871094,415.760009765625,418.3999938964844,412.1000061035156,414.8699951171875,24727000
2024-11-19,414.67681884765625,417.7900085449219,417.94000244140625,411.54998779296875,413.1099853515625,18133500
2024-11-20,412.3939208984375,415.489990234375,417.2900085449219,410.5799865722656,416.8699951171875,19191700
2024-11-21,410.61370849609375,412.8699951171875,419.7799987792969,410.2900085449219,419.5,20780200
2024-11-22,414.7211608886719,417.0,417.3999938964844,411.05999755859375,411.3699951171875,24814600
2024-11-25,416.5013732910156,418.7900085449219,421.0799865722656,414.8500061035156,418.3800048828125,27691100
2024-11-26,425.6510925292969,427.989990234375,429.0400085449219,418.8500061035156,419.5899963378906,23458900
2024-11-27,420.6784057617188,422.989990234375,427.2300109863281,422.0199890136719,425.1099853515625,18332400
2024-11-29,421.1458435058594,423.4599914550781,424.8800048828125,417.79998779296875,420.0899963378906,16271900
2024-12-02,428.624755859375,430.9800109863281,433.0,421.30999755859375,421.5700073242188,20207200
2024-12-03,428.8435668945313,431.2000122070313,432.4700012207031,427.739990234375,429.8399963378906,18302000
2024-12-04,435.0295715332031,437.4200134277344,439.6700134277344,432.6300048828125,433.0299987792969,26009400
2024-12-05,440.20111083984375,442.6199951171875,444.6600036621094,436.1700134277344,437.9200134277344,21697800
2024-12-06,441.14593505859375,443.5700073242188,446.1000061035156,441.7699890136719,442.2999877929688,18821000
2024-12-09,443.5825500488281,446.0199890136719,448.3299865722656,440.5,442.6000061035156,19144400
2024-12-10,440.9072265625,443.3299865722656,449.6199951171875,441.6000061035156,444.3900146484375,18469500
2024-12-11,446.5363464355469,448.989990234375,450.3500061035156,444.04998779296875,444.04998779296875,19200200
2024-12-12,447.1032104492188,449.55999755859375,456.1600036621094,449.1099853515625,449.1099853515625,20834800
2024-12-13,444.8257141113281,447.2699890136719,451.4299926757813,445.5799865722656,448.4400024414063,20177800
2024-12-16,449.1221008300781,451.5899963378906,452.1799926757813,445.2799987792969,447.2699890136719,23598800
2024-12-17,451.9764404296875,454.4599914550781,455.2900085449219,449.5700073242188,451.010009765625,22733500
2024-12-18,434.999755859375,437.3900146484375,452.6499938964844,437.0199890136719,451.3200073242188,24444500
2024-12-19,434.6416931152344,437.0299987792969,443.1799926757813,436.3200073242188,441.6199951171875,22963700
2024-12-20,434.2140808105469,436.6000061035156,443.739990234375,428.6300048828125,433.1099853515625,64263700
2024-12-23,432.8714294433594,435.25,437.6499938964844,432.8299865722656,436.739990234375,19152500
2024-12-24,436.92913818359375,439.3299865722656,439.6000061035156,434.1900024414063,434.6499938964844,7164500
2024-12-26,435.7157897949219,438.1099853515625,440.9400024414063,436.6300048828125,439.0799865722656,8194200
2024-12-27,428.1772155761719,430.5299987792969,435.2200012207031,426.3500061035156,434.6000061035156,18117700
2024-12-30,422.5083312988281,424.8299865722656,427.5499877929688,421.8999938964844,426.05999755859375,13158700
2024-12-31,419.1965637207031,421.5,426.7300109863281,420.6600036621094,426.1000061035156,13246500
